Type	N	C	B
Both_coding	12875,0.4	5470,0.301	1104,0.193
CParent_NCchild	3270,0.102	861,0.047	937,0.164
NCParent_Cchild	4691,0.146	9250,0.508	1083,0.19
Both_NonCoding	11339,0.352	2616,0.144	2586,0.453


N segregation
Type	Total	Freq
relevant	5686	0.44
ATIT:Same_amino_acid	6698	0.52
ATIT:Diff_amino_acid	58	0.0
Variation_in_coding_coods	217	0.02
pseudoC	0	0.0
pseudoN	0	0.0
No_overlap_exists	216	0.02


C segregation
Type	Total	Freq
relevant	3066	0.56
ATIT:Same_amino_acid	1824	0.33
ATIT:Diff_amino_acid	60	0.01
Variation_in_coding_coods	359	0.07
pseudoC	0	0.0
pseudoN	0	0.0
No_overlap_exists	161	0.03


B segregation
Type	Total	Freq
relevant	291	0.26
ATIT:Same_amino_acid	18	0.02
ATIT:Diff_amino_acid	4	0.0
Variation_in_coding_coods	0	0.0
pseudoC	244	0.22
pseudoN	126	0.11
No_overlap_exists	421	0.38


For N from total relevant :5686 cases 1440(0.253) have length change of -2 to 2
For C from total relevant :3066 cases 312(0.102) have length change of -2 to 2
For B from total relevant :291 cases 24(0.082) have length change of -2 to 2
All genes in which N cases are presnet are:6599
Genes in which N cases are presnet and both coding with length out of -2 to 2 arr:4243
All genes in which C cases are presnet are:3374
Genes in which C cases are presnet and both coding with length out of -2 to 2 arr:2754
All genes in which B cases are presnet are:767
Genes in which B cases are presnet and both coding with length out of -2 to 2 arr:279
All genes in which NCB union cases are presnet are:8222
Genes in which uninon NCB cases are presnet and both coding with length out of -2 to 2 arr:7275
All genes in which NCB intersection cases are presnet are:277
Genes in which intersection NCB cases are presnet and both coding with length out of -2 to 2 arr:0

Genes_list_N
Gene	Length	Structure	Variants	Name
91319	71	XP_016884568.1	False	DERL3 derlin 3
197358	-570	XP_016878527.1	1.0	NLRC3 NLR family CARD domain containing 3
54210	46	XP_011512998.1	1.0	TREM1 triggering receptor expressed on myeloid cells 1
150921	-25	XP_005264216.1	1.0	TCF23 transcription factor 23
54940	5	NP_001073310.1	False	OCIAD1 OCIA domain containing 1
79962	-51	XP_005269213.1	1.0	DNAJC22 DnaJ heat shock protein family (Hsp40) member C22
100128496	-8	NP_001289747.1	False	C20orf78 chromosome 20 open reading frame 78
138428	-17	XP_016869767.1	1.0	PTRH1 peptidyl-tRNA hydrolase 1 homolog
9310	-4	XP_005259469.1	1.0	ZNF235 zinc finger protein 235
653567	-100	XP_011517928.1	False	TMEM236 transmembrane protein 236
5586	-16	NP_001307638.1	1.0	PKN2 protein kinase N2
123872	16	XP_016878409.1	1.0	DNAAF1 dynein axonemal assembly factor 1
285368	31	NP_001305800.1	False	PRRT3 proline rich transmembrane protein 3
10743	81	XP_016879514.1	1.0	RAI1 retinoic acid induced 1
26262	-3	NP_001006617.2	False	TSPAN17 tetraspanin 17
114899	-73	NP_112207.1	1.0	C1QTNF3 C1q and TNF related 3
1138	-177	XP_016877370.1	1.0	CHRNA5 cholinergic receptor nicotinic alpha 5 subunit
121268	40	XP_016874283.1	1.0	RHEBL1 RHEB like 1
341880	48	XP_016876750.1	False	SLC35F4 solute carrier family 35 member F4
23324	-22	NP_001278967.1	1.0	MAN2B2 mannosidase alpha class 2B member 2
149478	14	XP_016855936.1	1.0	BTBD19 BTB domain containing 19
81551	61	XP_005273709.1	1.0	STMN4 stathmin 4
7439	68	XP_016873718.1	False	BEST1 bestrophin 1
79568	-16	XP_005246909.1	False	MAIP1 matrix AAA peptidase interacting protein 1
132864	3	XP_005248192.2	False	CPEB2 cytoplasmic polyadenylation element binding protein 2
3694	-58	NP_001269318.1	1.0	ITGB6 integrin subunit beta 6
27434	-5	XP_016867489.1	1.0	POLM DNA polymerase mu
1877	-49	NP_001275707.1	False	E4F1 E4F transcription factor 1
11077	3	XP_011527745.2	1.0	HSF2BP heat shock transcription factor 2 binding protein
55658	-27	XP_005259651.1	False	RNF126 ring finger protein 126
2005	45	NP_068567.1	1.0	ELK4 ELK4, ETS transcription factor
22859	7	XP_016881970.1	1.0	ADGRL1 adhesion G protein-coupled receptor L1
440026	4	NP_001158502.1	False	TMEM41B transmembrane protein 41B
5913	63	XP_011518554.1	1.0	RAPSN receptor associated protein of the synapse
10669	27	NP_001288253.1	False	CGREF1 cell growth regulator with EF-hand domain 1
283848	4	XP_011521329.1	False	CES4A carboxylesterase 4A
388581	19	XP_011539739.1	False	C1QTNF12 C1q and TNF related 12
6484	-4	XP_016873623.1	1.0	ST3GAL4 ST3 beta-galactoside alpha-2,3-sialyltransferase 4
79758	3	XP_011533537.1	1.0	DHRS12 dehydrogenase/reductase 12
3080	-4	XP_011507760.1	1.0	CFHR2 complement factor H related 2
6536	-28	XP_016857641.1	False	SLC6A9 solute carrier family 6 member 9
23281	-49	XP_016875990.1	False	MTUS2 microtubule associated scaffold protein 2
27434	-5	XP_005249768.1	1.0	POLM DNA polymerase mu
84326	-6	XP_011521016.1	1.0	METTL26 methyltransferase like 26
79849	-14	NP_079067.3	1.0	PDZD3 PDZ domain containing 3
800	-229	NP_149347.2	False	CALD1 caldesmon 1
56097	58	NP_115783.1	1.0	PCDHGC5 protocadherin gamma subfamily C, 5
51538	46	XP_011539869.1	1.0	ZCCHC17 zinc finger CCHC-type containing 17
6945	-54	NP_937848.1	1.0	MLX MLX, MAX dimerization protein
60401	-31	XP_011529307.1	False	EDA2R ectodysplasin A2 receptor
3159	-11	NP_002122.1	False	HMGA1 high mobility group AT-hook 1
80008	-28	XP_011512055.1	False	TMEM156 transmembrane protein 156
252884	-67	XP_016881178.1	1.0	ZNF396 zinc finger protein 396
54859	131	XP_011532156.1	False	ELP6 elongator acetyltransferase complex subunit 6
10948	-4	NP_001159409.1	1.0	STARD3 StAR related lipid transfer domain containing 3
283848	4	XP_011521328.1	False	CES4A carboxylesterase 4A
122509	18	XP_016876452.1	1.0	IFI27L1 interferon alpha inducible protein 27 like 1
1565	-54	XP_011528274.1	1.0	CYP2D6 cytochrome P450 family 2 subfamily D member 6
8780	-47	XP_011524545.1	1.0	RIOK3 RIO kinase 3
284339	14	XP_011525094.1	False	TMEM145 transmembrane protein 145
160518	-177	XP_005253387.1	1.0	DENND5B DENN domain containing 5B
339855	5	XP_016861777.1	False	KY kyphoscoliosis peptidase
6692	-16	NP_003701.1	1.0	SPINT1 serine peptidase inhibitor, Kunitz type 1
137695	-25	XP_011515757.1	False	TMEM68 transmembrane protein 68
124817	9	XP_016879660.1	1.0	CNTD1 cyclin N-terminal domain containing 1
84614	20	NP_115911.1	1.0	ZBTB37 zinc finger and BTB domain containing 37
1118	-12	NP_001257438.1	1.0	CHIT1 chitinase 1
284325	14	XP_011525086.1	False	C19orf54 chromosome 19 open reading frame 54
128859	16	XP_016883152.1	1.0	BPIFB6 BPI fold containing family B member 6
283999	61	XP_011522922.1	1.0	TMEM235 transmembrane protein 235
6934	-4	NP_001185456.1	1.0	TCF7L2 transcription factor 7 like 2
10492	-35	NP_001153147.1	1.0	SYNCRIP synaptotagmin binding cytoplasmic RNA interacting protein
199223	-8	XP_005264978.1	1.0	TTC21A tetratricopeptide repeat domain 21A
29842	32	XP_016859392.1	1.0	TFCP2L1 transcription factor CP2 like 1
8038	-3	NP_001275904.1	1.0	ADAM12 ADAM metallopeptidase domain 12
55120	-5	XP_016859903.1	1.0	FANCL Fanconi anemia complementation group L
57661	-3	NP_001273512.1	1.0	PHRF1 PHD and ring finger domains 1
4351	66	XP_011519894.1	1.0	MPI mannose phosphate isomerase
54629	-34	XP_011519991.1	False	MINDY2 MINDY lysine 48 deubiquitinase 2
1908	12	XP_006723797.1	False	EDN3 endothelin 3
778	-11	NP_001243718.1	1.0	CACNA1F calcium voltage-gated channel subunit alpha1 F
152098	24	XP_016861246.1	1.0	ZCWPW2 zinc finger CW-type and PWWP domain containing 2
54843	1288	XP_016873423.1	1.0	SYTL2 synaptotagmin like 2
199223	-8	XP_005264984.1	1.0	TTC21A tetratricopeptide repeat domain 21A
1030	26	NP_511042.1	1.0	CDKN2B cyclin dependent kinase inhibitor 2B
283848	4	NP_001177131.1	False	CES4A carboxylesterase 4A
114898	-198	XP_011532728.1	False	C1QTNF2 C1q and TNF related 2
126306	7	XP_016881774.1	False	JSRP1 junctional sarcoplasmic reticulum protein 1
9820	-32	XP_016867028.1	1.0	CUL7 cullin 7
177	17	NP_001193895.1	1.0	AGER advanced glycosylation end-product specific receptor
8573	6	XP_011542298.1	False	CASK calcium/calmodulin dependent serine protein kinase
57091	-54	XP_006723894.1	1.0	CASS4 Cas scaffolding protein family member 4
6742	25	XP_005250105.1	1.0	SSBP1 single stranded DNA binding protein 1
26261	-50	NP_001156971.1	1.0	FBXO24 F-box protein 24
84179	-7	XP_011511876.1	1.0	SLC49A3 solute carrier family 49 member 3
57126	-30	XP_016882510.1	False	CD177 CD177 molecule
79137	-106	XP_005246905.1	False	RETREG2 reticulophagy regulator family member 2
22953	6	NP_001269094.1	1.0	P2RX2 purinergic receptor P2X 2
4582	-92	NP_001191218.1	False	MUC1 mucin 1, cell surface associated
177	-16	NP_001193865.1	1.0	AGER advanced glycosylation end-product specific receptor
3192	-19	NP_004492.2	1.0	HNRNPU heterogeneous nuclear ribonucleoprotein U
11158	-10	NP_009012.1	1.0	RABL2B RAB, member of RAS oncogene family like 2B
159090	4	XP_011529594.1	False	FAM122B family with sequence similarity 122B
80256	-101	XP_016870658.1	False	FAM214B family with sequence similarity 214 member B
6598	-18	NP_003064.2	False	SMARCB1 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
126549	-26	NP_001265373.1	False	ANKLE1 ankyrin repeat and LEM domain containing 1
6442	-20	XP_011523426.1	False	SGCA sarcoglycan alpha
6504	-6	XP_016857620.1	1.0	SLAMF1 signaling lymphocytic activation molecule family member 1
51585	131	XP_005274105.1	1.0	PCF11 PCF11 cleavage and polyadenylation factor subunit
220296	52	XP_016872850.1	1.0	HEPACAM hepatic and glial cell adhesion molecule
27434	-31	XP_011513589.1	1.0	POLM DNA polymerase mu
9016	12	XP_011529704.1	1.0	SLC25A14 solute carrier family 25 member 14
22854	4	XP_011539327.1	1.0	NTNG1 netrin G1
7090	10	XP_005254685.1	1.0	TLE3 transducin like enhancer of split 3
155185	35	XP_011513453.1	1.0	AMZ1 archaelysin family metallopeptidase 1
100131827	192	NP_001277137.1	False	ZNF717 zinc finger protein 717
10772	64	XP_016855591.1	1.0	SRSF10 serine and arginine rich splicing factor 10
128553	-39	XP_016883130.1	1.0	TSHZ2 teashirt zinc finger homeobox 2
6120	-35	NP_001305857.1	1.0	RPE ribulose-5-phosphate-3-epimerase
11159	-4	XP_016858701.1	1.0	RABL2A RAB, member of RAS oncogene family like 2A
51028	-9	NP_001269097.1	1.0	VPS36 vacuolar protein sorting 36 homolog
151827	-18	XP_006713571.1	1.0	LRRC34 leucine rich repeat containing 34
91289	-28	XP_006724490.1	False	LMF2 lipase maturation factor 2
54872	-8	NP_060203.3	1.0	PIGG phosphatidylinositol glycan anchor biosynthesis class G
84066	8	NP_001164193.1	False	TEX35 testis expressed 35
11074	-17	XP_011512567.1	1.0	TRIM31 tripartite motif containing 31
23400	-5	XP_006710575.1	1.0	ATP13A2 ATPase 13A2
122704	-14	XP_005267382.1	False	MRPL52 mitochondrial ribosomal protein L52
3795	137	XP_006712075.1	1.0	KHK ketohexokinase
7994	-7	XP_011542961.1	1.0	KAT6A lysine acetyltransferase 6A
29934	-4	NP_001243115.1	False	SNX12 sorting nexin 12
10827	-35	NP_001304924.1	False	FAM114A2 family with sequence similarity 114 member A2
5866	-66	XP_011543503.1	1.0	RAB3IL1 RAB3A interacting protein like 1
4071	7	XP_016861874.1	False	TM4SF1 transmembrane 4 L six family member 1
4208	28	XP_016864969.1	1.0	MEF2C myocyte enhancer factor 2C
25875	76	XP_016874653.1	False	LETMD1 LETM1 domain containing 1
283999	-4	XP_011522922.1	1.0	TMEM235 transmembrane protein 235
158326	9	XP_016869818.1	1.0	FREM1 FRAS1 related extracellular matrix 1
285521	-15	XP_016863534.1	False	COX18 COX18, cytochrome c oxidase assembly factor
100288072	-16	XP_016879471.1	False	SDR42E2 short chain dehydrogenase/reductase family 42E, member 2
83445	42	NP_001074023.1	False	GSG1 germ cell associated 1
124565	7	XP_011522591.1	False	SLC38A10 solute carrier family 38 member 10
151295	-8	NP_653313.3	False	SLC23A3 solute carrier family 23 member 3
79022	-19	NP_001137315.1	False	TMEM106C transmembrane protein 106C
56942	-8	XP_016878955.1	False	CMC2 C-X9-C motif containing 2
90507	-22	XP_016880775.1	1.0	SCRN2 secernin 2
283232	-7	NP_001263182.1	False	TMEM80 transmembrane protein 80
5099	-8	XP_016863754.1	1.0	PCDH7 protocadherin 7
8463	3	XP_011525707.1	1.0	TEAD2 TEA domain transcription factor 2
8647	34	XP_016860654.1	1.0	ABCB11 ATP binding cassette subfamily B member 11
8548	-60	XP_005245618.1	False	BLZF1 basic leucine zipper nuclear factor 1
200159	-24	XP_011542432.1	False	C1orf100 chromosome 1 open reading frame 100
11159	-11	XP_016858725.1	1.0	RABL2A RAB, member of RAS oncogene family like 2A
92597	11	NP_001231696.1	1.0	MOB1B MOB kinase activator 1B
26147	52	NP_001009936.1	1.0	PHF19 PHD finger protein 19
56063	-11	XP_016857310.1	False	TMEM234 transmembrane protein 234
56105	-185	NP_114481.1	1.0	PCDHGA11 protocadherin gamma subfamily A, 11
58499	-865	XP_006717281.1	1.0	ZNF462 zinc finger protein 462
2833	-159	XP_005262314.1	1.0	CXCR3 C-X-C motif chemokine receptor 3
58190	57	XP_016860106.1	1.0	CTDSP1 CTD small phosphatase 1
7743	568	XP_006717344.1	1.0	ZNF189 zinc finger protein 189
84905	-7	NP_116208.3	1.0	ZNF341 zinc finger protein 341
129804	-10	XP_011508887.1	1.0	FBLN7 fibulin 7
4306	4	XP_011530279.1	1.0	NR3C2 nuclear receptor subfamily 3 group C member 2
4208	28	NP_001180279.1	1.0	MEF2C myocyte enhancer factor 2C
1104	-14	NP_001041660.1	1.0	RCC1 regulator of chromosome condensation 1
56923	9	XP_011535972.1	1.0	NMUR2 neuromedin U receptor 2
124773	12	XP_005257090.1	False	C17orf64 chromosome 17 open reading frame 64
23464	14	XP_005261468.1	1.0	GCAT glycine C-acetyltransferase
64753	-12	NP_001188301.1	False	CCDC136 coiled-coil domain containing 136
341346	-51	XP_011518938.1	False	SMCO2 single-pass membrane protein with coiled-coil domains 2
8468	-5	XP_016868230.1	1.0	FKBP6 FK506 binding protein 6
1525	-42	NP_001193994.1	1.0	CXADR CXADR, Ig-like cell adhesion molecule
56108	9	NP_114476.1	1.0	PCDHGA7 protocadherin gamma subfamily A, 7
84282	168	NP_115698.3	1.0	RNF135 ring finger protein 135
201266	-7	NP_631916.2	False	SLC39A11 solute carrier family 39 member 11
8193	-5	XP_006723472.1	1.0	DPF1 double PHD fingers 1
4155	5	NP_001020271.1	False	MBP myelin basic protein
152579	27	XP_016863275.1	1.0	SCFD2 sec1 family domain containing 2
1908	12	NP_996915.1	False	EDN3 endothelin 3
166793	-47	XP_016863324.1	1.0	ZBTB49 zinc finger and BTB domain containing 49
158326	9	XP_016869814.1	1.0	FREM1 FRAS1 related extracellular matrix 1
51174	5	NP_001180539.1	1.0	TUBD1 tubulin delta 1
4867	-56	XP_005263734.1	1.0	NPHP1 nephrocystin 1
203259	-17	XP_011516100.1	False	FAM219A family with sequence similarity 219 member A
79783	-4	NP_079004.1	1.0	SUGCT succinyl-CoA:glutarate-CoA transferase
958	14	XP_016883624.1	1.0	CD40 CD40 molecule
79758	3	XP_011533539.1	1.0	DHRS12 dehydrogenase/reductase 12
26262	-3	XP_005265933.1	False	TSPAN17 tetraspanin 17
51003	-55	XP_016880199.1	1.0	MED31 mediator complex subunit 31
51069	55	XP_005249218.1	1.0	MRPL2 mitochondrial ribosomal protein L2
80221	-5	NP_001275898.1	1.0	ACSF2 acyl-CoA synthetase family member 2
51329	-11	NP_001265308.1	False	ARL6IP4 ADP ribosylation factor like GTPase 6 interacting protein 4
29068	-73	XP_016873112.1	False	ZBTB44 zinc finger and BTB domain containing 44
983	3	NP_001163877.1	1.0	CDK1 cyclin dependent kinase 1
10519	79	XP_006720438.1	1.0	CIB1 calcium and integrin binding 1
3614	-5	NP_001136046.1	1.0	IMPDH1 inosine monophosphate dehydrogenase 1
29949	86	XP_011507752.1	1.0	IL19 interleukin 19
3312	-45	NP_694881.1	1.0	HSPA8 heat shock protein family A (Hsp70) member 8
84310	-6	XP_011513882.1	False	C7orf50 chromosome 7 open reading frame 50
147841	-31	XP_005259810.1	False	SPC24 SPC24, NDC80 kinetochore complex component
9820	9	XP_016867024.1	1.0	CUL7 cullin 7
1184	10	NP_001259031.1	1.0	CLCN5 chloride voltage-gated channel 5
121643	76	XP_016874308.1	1.0	FOXN4 forkhead box N4
100129969	-129	XP_016869655.1	False	FAM205C family with sequence similarity 205 member C
2287	22	XP_016876581.1	1.0	FKBP3 FK506 binding protein 3
90324	70	XP_016882931.1	False	CCDC97 coiled-coil domain containing 97
54939	3	XP_011520042.1	False	COMMD4 COMM domain containing 4
133383	15	NP_001309948.1	False	SETD9 SET domain containing 9
51005	-53	XP_016878754.1	1.0	AMDHD2 amidohydrolase domain containing 2
22916	-48	NP_001036005.1	1.0	NCBP2 nuclear cap binding protein subunit 2
84951	11	XP_016880726.1	1.0	TNS4 tensin 4
54539	-10	NP_001129470.1	False	NDUFB11 NADH:ubiquinone oxidoreductase subunit B11
11043	-30	NP_438112.2	1.0	MID2 midline 2
346689	-37	XP_005250368.1	1.0	KLRG2 killer cell lectin like receptor G2
4957	19	XP_005252067.1	False	ODF2 outer dense fiber of sperm tails 2
150248	5	XP_016884105.1	False	C22orf15 chromosome 22 open reading frame 15
11138	15	XP_005263920.1	1.0	TBC1D8 TBC1 domain family member 8
7355	13	NP_001269579.1	False	SLC35A2 solute carrier family 35 member A2
79000	9	NP_076942.1	False	AUNIP aurora kinase A and ninein interacting protein
8526	124	XP_016880732.1	1.0	DGKE diacylglycerol kinase epsilon
22890	80	NP_001116801.1	1.0	ZBTB1 zinc finger and BTB domain containing 1
55975	6	NP_001165899.1	1.0	KLHL7 kelch like family member 7
53615	-32	NP_001268383.1	1.0	MBD3 methyl-CpG binding domain protein 3
222234	-80	NP_001138741.1	False	FAM185A family with sequence similarity 185 member A
100506084	-11	XP_011522462.1	1.0	ARL17B ADP ribosylation factor like GTPase 17B
222234	-16	XP_016867336.1	False	FAM185A family with sequence similarity 185 member A
2999	-64	NP_001257709.1	1.0	GZMH granzyme H
5313	7	XP_016856982.1	1.0	PKLR pyruvate kinase L/R
55303	14	XP_005250074.1	1.0	GIMAP4 GTPase, IMAP family member 4
445582	10	XP_016859648.1	1.0	POTEE POTE ankyrin domain family member E
3910	55	NP_001098678.1	False	LAMA4 laminin subunit alpha 4
6137	-13	NP_001230059.1	1.0	RPL13 ribosomal protein L13
112770	-48	XP_016855638.1	False	GLMP glycosylated lysosomal membrane protein
11105	-70	XP_011521133.1	1.0	PRDM7 PR/SET domain 7
285489	-241	NP_001158145.1	1.0	DOK7 docking protein 7
177	-16	NP_001193895.1	1.0	AGER advanced glycosylation end-product specific receptor
9869	17	NP_001230420.1	1.0	SETDB1 SET domain bifurcated 1
375316	-5	XP_016859546.1	False	RBM44 RNA binding motif protein 44
100141515	100	XP_016879486.1	False	C17orf99 chromosome 17 open reading frame 99
9450	72	XP_016866994.1	1.0	LY86 lymphocyte antigen 86
57696	18	XP_016875206.1	1.0	DDX55 DEAD-box helicase 55
200035	26	XP_016856049.1	1.0	NUDT17 nudix hydrolase 17
79090	-14	NP_001257820.1	1.0	TRAPPC6A trafficking protein particle complex 6A
55365	3	XP_016867882.1	False	TMEM176A transmembrane protein 176A
3292	-58	XP_011523034.1	1.0	HSD17B1 hydroxysteroid 17-beta dehydrogenase 1
8644	15	NP_001240838.1	1.0	AKR1C3 aldo-keto reductase family 1 member C3
8641	4	NP_115269.1	1.0	PCDHGB4 protocadherin gamma subfamily B, 4
6442	-19	XP_011523424.2	False	SGCA sarcoglycan alpha
11279	56	XP_016884739.1	1.0	KLF8 Kruppel like factor 8
51279	24	NP_001284572.1	1.0	C1RL complement C1r subcomponent like
84750	-21	XP_011542983.1	1.0	FUT10 fucosyltransferase 10
29087	9	XP_005271584.1	1.0	THYN1 thymocyte nuclear protein 1
84313	45	XP_016880713.1	1.0	VPS25 vacuolar protein sorting 25 homolog
54210	25	NP_001229518.1	1.0	TREM1 triggering receptor expressed on myeloid cells 1
9424	35	XP_011525829.1	1.0	KCNK6 potassium two pore domain channel subfamily K member 6
8674	-15	XP_016858202.1	1.0	VAMP4 vesicle associated membrane protein 4
152877	-89	XP_016863291.1	False	FAM53A family with sequence similarity 53 member A
100129094	-12	XP_011542317.1	False	BTNL10 butyrophilin like 10
53335	92	NP_075044.2	1.0	BCL11A B cell CLL/lymphoma 11A
550631	-36	XP_011528572.1	False	CCDC157 coiled-coil domain containing 157
940	-97	XP_011510497.1	1.0	CD28 CD28 molecule
5817	-45	NP_001129240.1	False	PVR poliovirus receptor
10413	-4	XP_005271440.1	1.0	YAP1 Yes associated protein 1
142678	-6	XP_011539038.1	False	MIB2 mindbomb E3 ubiquitin protein ligase 2
50489	-45	XP_011531177.1	1.0	CD207 CD207 molecule
148327	-20	XP_016855861.1	1.0	CREB3L4 cAMP responsive element binding protein 3 like 4
23492	8	XP_006724239.1	1.0	CBX7 chromobox 7
10397	17	XP_011515093.1	1.0	NDRG1 N-myc downstream regulated 1
6536	-15	NP_001248309.1	False	SLC6A9 solute carrier family 6 member 9
177	27	NP_001193883.1	1.0	AGER advanced glycosylation end-product specific receptor
79846	-18	XP_016868128.1	False	CFAP69 cilia and flagella associated protein 69
56061	14	XP_011544196.1	1.0	UBFD1 ubiquitin family domain containing 1
57611	-279	XP_016877935.1	1.0	ISLR2 immunoglobulin superfamily containing leucine rich repeat 2
56139	48	NP_114065.1	1.0	PCDHA10 protocadherin alpha 10
1033	-22	NP_001124323.1	1.0	CDKN3 cyclin dependent kinase inhibitor 3
9158	-7	NP_004205.2	False	FIBP FGF1 intracellular binding protein
63970	-33	XP_016873604.1	False	TP53AIP1 tumor protein p53 regulated apoptosis inducing protein 1
23439	14	XP_016884870.1	1.0	ATP1B4 ATPase Na+/K+ transporting family member beta 4
79026	1354	XP_016873761.1	0.34	AHNAK AHNAK nucleoprotein
53407	14	XP_011511782.1	False	STX18 syntaxin 18
1549	3	NP_085079.2	1.0	CYP2A7 cytochrome P450 family 2 subfamily A member 7
2922	-6	XP_016881202.1	False	GRP gastrin releasing peptide
51257	17	XP_016882343.1	1.0	MARCH2 membrane associated ring-CH-type finger 2
8729	8	XP_006718110.1	1.0	GBF1 golgi brefeldin A resistant guanine nucleotide exchange factor 1
83450	19	XP_011522320.1	1.0	DRC3 dynein regulatory complex subunit 3
5620	-14	NP_001273286.1	False	PRM2 protamine 2
84310	-6	XP_016868208.1	False	C7orf50 chromosome 7 open reading frame 50
6442	-50	XP_011523423.2	False	SGCA sarcoglycan alpha
1138	-262	NP_001294874.1	1.0	CHRNA5 cholinergic receptor nicotinic alpha 5 subunit
284325	14	XP_016882110.1	False	C19orf54 chromosome 19 open reading frame 54
441509	31	NP_001165756.1	False	GLRA4 glycine receptor alpha 4
79026	1350	XP_016873762.1	0.34	AHNAK AHNAK nucleoprotein
79068	10	XP_016879143.1	1.0	FTO FTO, alpha-ketoglutarate dependent dioxygenase
401474	47	XP_016868898.1	1.0	SAMD12 sterile alpha motif domain containing 12
25875	-13	XP_016874644.1	False	LETMD1 LETM1 domain containing 1
10911	-12	XP_016855605.1	False	UTS2 urotensin 2
2280	13	NP_001186715.1	1.0	FKBP1A FK506 binding protein 1A
285704	17	XP_011541649.2	False	RGMB repulsive guidance molecule BMP co-receptor b
285268	294	XP_011531912.1	1.0	ZNF621 zinc finger protein 621
26575	11	XP_016866222.1	1.0	RGS17 regulator of G protein signaling 17
23620	-19	XP_006711939.1	False	NTSR2 neurotensin receptor 2
80854	11	NP_001293129.1	1.0	SETD7 SET domain containing lysine methyltransferase 7
10068	-43	NP_766632.2	1.0	IL18BP interleukin 18 binding protein
11172	-88	XP_011516004.1	False	INSL6 insulin like 6
57644	21	XP_011527243.1	1.0	MYH7B myosin heavy chain 7B
149473	13	XP_016855920.1	False	CCDC24 coiled-coil domain containing 24
163404	-5	XP_011539139.1	1.0	PLPPR5 phospholipid phosphatase related 5
3489	-44	XP_016874753.1	1.0	IGFBP6 insulin like growth factor binding protein 6
121006	-4	XP_011536192.1	False	FAM186A family with sequence similarity 186 member A
83445	42	XP_011519162.1	False	GSG1 germ cell associated 1
27434	-5	XP_011513589.1	1.0	POLM DNA polymerase mu
84215	5	XP_011525676.1	1.0	ZNF541 zinc finger protein 541
9963	-4	XP_005272206.3	False	SLC23A1 solute carrier family 23 member 1
107984859	-113	XP_016879414.1	False	LOC107984859 uncharacterized LOC107984859
79935	-32	XP_006723458.2	1.0	CNTD2 cyclin N-terminal domain containing 2
282974	-15	NP_001305812.1	1.0	STK32C serine/threonine kinase 32C
8673	-45	XP_016860659.1	1.0	VAMP8 vesicle associated membrane protein 8
10728	15	XP_011536075.1	1.0	PTGES3 prostaglandin E synthase 3
51013	3	XP_016871793.1	1.0	EXOSC1 exosome component 1
284339	14	XP_005258838.1	False	TMEM145 transmembrane protein 145
